,Geography,Date Interval,Date,Units,BodyType,Petrol,Diesel,Hybrid electric (petrol),Hybrid electric (diesel),Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Battery electric,Range extended electric,Fuel cell electric,Gas,Other fuel types,Total,Plug-in,Zero emission
15624,Scotland,Quarterly,2006 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.326,99.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15625,Scotland,Quarterly,2006 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.567,99.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15626,Scotland,Quarterly,2006 Q4 (October to December),Percentage of total,Heavy goods vehicles,1.167,98.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15627,Scotland,Quarterly,2007 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.499,99.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15628,Scotland,Quarterly,2007 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.627,99.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15629,Scotland,Quarterly,2007 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.851,99.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15630,Scotland,Quarterly,2007 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.592,99.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,100.0,0.0,0.0
15631,Scotland,Quarterly,2008 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.449,99.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,100.0,0.0,0.0
15632,Scotland,Quarterly,2008 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.814,99.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15633,Scotland,Quarterly,2008 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.48,99.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,100.0,0.0,0.0
15634,Scotland,Quarterly,2008 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.264,99.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0,100.0,0.0,0.0
15635,Scotland,Quarterly,2009 Q1 (January to March),Percentage of total,Heavy goods vehicles,1.183,98.669,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,100.0,0.148,0.148
15636,Scotland,Quarterly,2009 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.707,99.151,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.0,0.0,100.0,0.141,0.141
15637,Scotland,Quarterly,2009 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.141,99.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15638,Scotland,Quarterly,2009 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.321,99.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15639,Scotland,Quarterly,2010 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15640,Scotland,Quarterly,2010 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.371,99.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15641,Scotland,Quarterly,2010 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.155,99.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15642,Scotland,Quarterly,2010 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15643,Scotland,Quarterly,2011 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15644,Scotland,Quarterly,2011 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.171,99.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.0,100.0,0.0,0.0
15645,Scotland,Quarterly,2011 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.164,99.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15646,Scotland,Quarterly,2011 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.263,99.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15647,Scotland,Quarterly,2012 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.403,99.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15648,Scotland,Quarterly,2012 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.284,99.573,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.0,0.0,100.0,0.142,0.142
15649,Scotland,Quarterly,2012 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.308,99.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15650,Scotland,Quarterly,2012 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.13,99.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15651,Scotland,Quarterly,2013 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.279,99.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15652,Scotland,Quarterly,2013 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.154,99.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15653,Scotland,Quarterly,2013 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15654,Scotland,Quarterly,2013 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.072,99.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15655,Scotland,Quarterly,2014 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15656,Scotland,Quarterly,2014 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.176,99.648,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.0,100.0,0.176,0.176
15657,Scotland,Quarterly,2014 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.0,99.881,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,100.0,0.119,0.119
15658,Scotland,Quarterly,2014 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.22,99.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15659,Scotland,Quarterly,2015 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15660,Scotland,Quarterly,2015 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.254,99.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15661,Scotland,Quarterly,2015 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15662,Scotland,Quarterly,2015 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15663,Scotland,Quarterly,2016 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.0,99.885,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,100.0,0.115,0.115
15664,Scotland,Quarterly,2016 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.183,99.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15665,Scotland,Quarterly,2016 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15666,Scotland,Quarterly,2016 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15667,Scotland,Quarterly,2017 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15668,Scotland,Quarterly,2017 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.098,99.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15669,Scotland,Quarterly,2017 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.206,99.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15670,Scotland,Quarterly,2017 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15671,Scotland,Quarterly,2018 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.122,99.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15672,Scotland,Quarterly,2018 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.1,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15673,Scotland,Quarterly,2018 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.113,99.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15674,Scotland,Quarterly,2018 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15675,Scotland,Quarterly,2019 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15676,Scotland,Quarterly,2019 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.099,99.704,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.0,100.0,0.197,0.197
15677,Scotland,Quarterly,2019 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.315,99.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15678,Scotland,Quarterly,2019 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.0,94.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.731,0.0,100.0,0.0,0.0
15679,Scotland,Quarterly,2020 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.41,99.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15680,Scotland,Quarterly,2020 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.304,99.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15681,Scotland,Quarterly,2020 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.0,99.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.0,100.0,0.0,0.0
15682,Scotland,Quarterly,2020 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.0,99.751,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.0,0.0,100.0,0.249,0.249
15683,Scotland,Quarterly,2021 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.128,99.615,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.128,0.0,100.0,0.128,0.128
15684,Scotland,Quarterly,2021 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.259,98.189,0.0,0.0,0.0,0.0,0.517,0.0,0.0,1.035,0.0,100.0,0.517,0.517
15685,Scotland,Quarterly,2021 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.0,99.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.0,100.0,0.0,0.0
15686,Scotland,Quarterly,2021 Q4 (October to December),Percentage of total,Heavy goods vehicles,0.0,99.844,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,100.0,0.156,0.156
15687,Scotland,Quarterly,2022 Q1 (January to March),Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15688,Scotland,Quarterly,2022 Q2 (April to June),Percentage of total,Heavy goods vehicles,0.0,99.59,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,100.0,0.41,0.41
15689,Scotland,Quarterly,2022 Q3 (July to September),Percentage of total,Heavy goods vehicles,0.0,99.333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.267,0.0,100.0,0.4,0.4
15690,Scotland,Monthly,January 2001,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15691,Scotland,Monthly,February 2001,Percentage of total,Heavy goods vehicles,1.227,98.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15692,Scotland,Monthly,March 2001,Percentage of total,Heavy goods vehicles,1.522,98.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15693,Scotland,Monthly,April 2001,Percentage of total,Heavy goods vehicles,1.18,98.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,100.0,0.0,0.0
15694,Scotland,Monthly,May 2001,Percentage of total,Heavy goods vehicles,0.375,99.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15695,Scotland,Monthly,June 2001,Percentage of total,Heavy goods vehicles,1.031,98.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15696,Scotland,Monthly,July 2001,Percentage of total,Heavy goods vehicles,0.901,98.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,100.0,0.0,0.0
15697,Scotland,Monthly,August 2001,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15698,Scotland,Monthly,September 2001,Percentage of total,Heavy goods vehicles,0.236,99.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,100.0,0.0,0.0
15699,Scotland,Monthly,October 2001,Percentage of total,Heavy goods vehicles,1.633,97.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,100.0,0.0,0.0
15700,Scotland,Monthly,November 2001,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15701,Scotland,Monthly,December 2001,Percentage of total,Heavy goods vehicles,0.518,99.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15702,Scotland,Monthly,January 2002,Percentage of total,Heavy goods vehicles,1.145,98.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15703,Scotland,Monthly,February 2002,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15704,Scotland,Monthly,March 2002,Percentage of total,Heavy goods vehicles,0.282,99.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15705,Scotland,Monthly,April 2002,Percentage of total,Heavy goods vehicles,1.0,98.667,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,100.0,0.333,0.333
15706,Scotland,Monthly,May 2002,Percentage of total,Heavy goods vehicles,0.68,98.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,100.0,0.0,0.0
15707,Scotland,Monthly,June 2002,Percentage of total,Heavy goods vehicles,0.676,99.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15708,Scotland,Monthly,July 2002,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15709,Scotland,Monthly,August 2002,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15710,Scotland,Monthly,September 2002,Percentage of total,Heavy goods vehicles,0.504,99.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.0,100.0,0.0,0.0
15711,Scotland,Monthly,October 2002,Percentage of total,Heavy goods vehicles,0.952,99.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15712,Scotland,Monthly,November 2002,Percentage of total,Heavy goods vehicles,0.331,99.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15713,Scotland,Monthly,December 2002,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15714,Scotland,Monthly,January 2003,Percentage of total,Heavy goods vehicles,0.719,99.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15715,Scotland,Monthly,February 2003,Percentage of total,Heavy goods vehicles,0.0,99.628,0.0,0.0,0.0,0.0,0.372,0.0,0.0,0.0,0.0,100.0,0.372,0.372
15716,Scotland,Monthly,March 2003,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15717,Scotland,Monthly,April 2003,Percentage of total,Heavy goods vehicles,0.0,98.768,0.0,0.0,0.0,0.0,0.246,0.0,0.0,0.985,0.0,100.0,0.246,0.246
15718,Scotland,Monthly,May 2003,Percentage of total,Heavy goods vehicles,0.654,99.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15719,Scotland,Monthly,June 2003,Percentage of total,Heavy goods vehicles,0.877,99.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15720,Scotland,Monthly,July 2003,Percentage of total,Heavy goods vehicles,0.0,99.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.0,100.0,0.0,0.0
15721,Scotland,Monthly,August 2003,Percentage of total,Heavy goods vehicles,0.388,99.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15722,Scotland,Monthly,September 2003,Percentage of total,Heavy goods vehicles,0.0,99.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.0,100.0,0.0,0.0
15723,Scotland,Monthly,October 2003,Percentage of total,Heavy goods vehicles,0.336,99.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15724,Scotland,Monthly,November 2003,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15725,Scotland,Monthly,December 2003,Percentage of total,Heavy goods vehicles,1.23,98.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15726,Scotland,Monthly,January 2004,Percentage of total,Heavy goods vehicles,0.37,99.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15727,Scotland,Monthly,February 2004,Percentage of total,Heavy goods vehicles,0.546,99.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15728,Scotland,Monthly,March 2004,Percentage of total,Heavy goods vehicles,0.216,99.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15729,Scotland,Monthly,April 2004,Percentage of total,Heavy goods vehicles,0.56,99.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15730,Scotland,Monthly,May 2004,Percentage of total,Heavy goods vehicles,0.0,99.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.0,100.0,0.0,0.0
15731,Scotland,Monthly,June 2004,Percentage of total,Heavy goods vehicles,1.034,98.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15732,Scotland,Monthly,July 2004,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15733,Scotland,Monthly,August 2004,Percentage of total,Heavy goods vehicles,0.763,99.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15734,Scotland,Monthly,September 2004,Percentage of total,Heavy goods vehicles,0.235,99.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15735,Scotland,Monthly,October 2004,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15736,Scotland,Monthly,November 2004,Percentage of total,Heavy goods vehicles,0.274,99.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15737,Scotland,Monthly,December 2004,Percentage of total,Heavy goods vehicles,0.446,99.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15738,Scotland,Monthly,January 2005,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15739,Scotland,Monthly,February 2005,Percentage of total,Heavy goods vehicles,0.455,99.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15740,Scotland,Monthly,March 2005,Percentage of total,Heavy goods vehicles,0.204,99.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,100.0,0.0,0.0
15741,Scotland,Monthly,April 2005,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15742,Scotland,Monthly,May 2005,Percentage of total,Heavy goods vehicles,0.331,99.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15743,Scotland,Monthly,June 2005,Percentage of total,Heavy goods vehicles,0.272,99.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15744,Scotland,Monthly,July 2005,Percentage of total,Heavy goods vehicles,0.0,99.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.0,100.0,0.0,0.0
15745,Scotland,Monthly,August 2005,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15746,Scotland,Monthly,September 2005,Percentage of total,Heavy goods vehicles,0.645,99.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15747,Scotland,Monthly,October 2005,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15748,Scotland,Monthly,November 2005,Percentage of total,Heavy goods vehicles,1.385,98.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15749,Scotland,Monthly,December 2005,Percentage of total,Heavy goods vehicles,0.0,99.497,0.0,0.0,0.0,0.0,0.503,0.0,0.0,0.0,0.0,100.0,0.503,0.503
15750,Scotland,Monthly,January 2006,Percentage of total,Heavy goods vehicles,0.291,99.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15751,Scotland,Monthly,February 2006,Percentage of total,Heavy goods vehicles,1.364,98.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15752,Scotland,Monthly,March 2006,Percentage of total,Heavy goods vehicles,0.191,99.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15753,Scotland,Monthly,April 2006,Percentage of total,Heavy goods vehicles,0.105,99.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15754,Scotland,Monthly,May 2006,Percentage of total,Heavy goods vehicles,0.952,99.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15755,Scotland,Monthly,June 2006,Percentage of total,Heavy goods vehicles,1.19,98.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15756,Scotland,Monthly,July 2006,Percentage of total,Heavy goods vehicles,2.105,97.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15757,Scotland,Monthly,August 2006,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15758,Scotland,Monthly,September 2006,Percentage of total,Heavy goods vehicles,0.322,99.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15759,Scotland,Monthly,October 2006,Percentage of total,Heavy goods vehicles,0.694,99.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15760,Scotland,Monthly,November 2006,Percentage of total,Heavy goods vehicles,0.348,99.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15761,Scotland,Monthly,December 2006,Percentage of total,Heavy goods vehicles,2.959,97.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15762,Scotland,Monthly,January 2007,Percentage of total,Heavy goods vehicles,0.444,99.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15763,Scotland,Monthly,February 2007,Percentage of total,Heavy goods vehicles,1.327,98.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15764,Scotland,Monthly,March 2007,Percentage of total,Heavy goods vehicles,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15765,Scotland,Monthly,April 2007,Percentage of total,Heavy goods vehicles,1.227,98.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15766,Scotland,Monthly,May 2007,Percentage of total,Heavy goods vehicles,0.37,99.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
15767,Scotland,Monthly,June 2007,Percentage of total,Heavy goods vehicles,0.277,99.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
